loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,BAD,dtir1
cf,Male,nopre,type1,p4,l1,nopc,486500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,3840.0,CRIF,784,CIB,25-34,not_inst,85.65140845,North,direct,1,53.0
cf,Female,nopre,type1,p3,l1,nopc,446500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7680.0,CRIF,610,CIB,45-54,to_inst,80.01792115,North,direct,1,35.0
cf,Joint,pre,type1,p1,l1,nopc,316500,4.75,0.5563,3192.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,8760.0,EXP,892,EXP,35-44,to_inst,93.63905325,central,direct,0,23.0
ncf,Joint,nopre,type1,p4,l1,nopc,306500,4.375,0.6123,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7260.0,CRIF,739,EXP,25-34,not_inst,93.44512195,North,direct,0,20.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,186500,3.625,-0.1325,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,7301.624987741493,CIB,599,CIB,45-54,to_inst,42.57990868,south,direct,0,37.05157872662454
cf,Female,nopre,type1,p1,l1,nopc,376500,4.25,0.9791,2176.01,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6300.0,EXP,608,CIB,45-54,to_inst,97.03608247,North,direct,0,31.0
cf,Joint,pre,type1,p4,l1,nopc,306500,4.125,0.7572,3409.544460592627,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8640.0,CRIF,511,EXP,35-44,to_inst,73.32535885,North,direct,0,26.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,416500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,4740.0,EQUI,522,EXP,45-54,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,486500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,918000.0,sb,pr,home,1U,12960.0,CRIF,626,EXP,65-74,to_inst,52.9956427,North,direct,1,57.0
cf,Male,nopre,type1,p3,l1,nopc,366500,4.99,0.9221,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,3900.0,CIB,738,EXP,45-54,not_inst,75.10245902,North,direct,0,43.0
cf,Joint,nopre,type3,p4,l1,nopc,366500,2.75,-0.9572,3614.94,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7301.624987741493,CIB,858,EXP,55-64,not_inst,94.45876289,south,direct,0,37.05157872662454
cf,Female,nopre,type1,p3,l2,nopc,326500,4.56,0.6283,10501.75,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3300.0,EXP,500,CIB,65-74,to_inst,71.28820961,North,direct,0,44.0
cf,Female,nopre,type1,p4,l1,nopc,526500,3.875,0.1315,1417.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,6420.0,CIB,777,CIB,55-64,not_inst,68.5546875,central,direct,0,39.0
cf,Joint,nopre,type3,p4,l1,nopc,416500,2.99,-0.659,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7301.624987741493,EXP,512,EXP,35-44,not_inst,92.96875,North,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p1,l1,nopc,696500,3.99,-0.148,513.81,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,12360.0,CIB,759,EXP,35-44,not_inst,72.70354906,south,direct,0,37.0
cf,Joint,nopre,type1,p4,l1,nopc,356500,2.875,-0.3293,795.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,11640.0,CRIF,887,EXP,65-74,to_inst,52.58112094,North,direct,0,21.0
cf,Joint,nopre,type1,p1,l1,nopc,386500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,4320.0,EQUI,632,EXP,55-64,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,pre,type1,p1,l1,nopc,126500,3.99,0.6211,157.63,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,EXP,858,CIB,<25,to_inst,91.66666667,North,direct,0,31.0
cf,Female,nopre,type1,p4,l1,nopc,256500,4.375,0.6128,2590.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,2880.0,CRIF,738,CIB,45-54,to_inst,45.1584507,North,direct,0,42.0
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,356500,4.25,0.7891,4255.76,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4920.0,CRIF,814,CIB,35-44,to_inst,85.28708134,south,direct,0,45.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,408000.0,sb,pr,home,1U,3420.0,CRIF,796,CIB,65-74,to_inst,70.22058824,North,direct,1,37.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,256500,3.99,0.4204,2533.5,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4680.0,CRIF,782,CIB,65-74,to_inst,56.00436681,south,direct,0,30.0
cf,Joint,nopre,type1,p4,l1,nopc,466500,3.5,-0.2962,90.42,312.0,not_neg,int_only,not_lpsm,688000.0,sb,pr,home,1U,7440.0,CIB,789,EXP,35-44,not_inst,67.80523256,south,direct,0,41.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,126500,3.5,0.708,3267.6,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5100.0,CIB,606,EXP,35-44,to_inst,55.48245614,south,direct,0,15.0
cf,Male,nopre,type1,p1,l1,nopc,276500,5.125,1.4675,3599.04,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,10980.0,EXP,666,CIB,35-44,not_inst,79.45402299,North,direct,0,26.0
cf,Joint,nopre,type3,p4,l1,nopc,146500,3.125,-0.2969,1036.26,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,7301.624987741493,EXP,637,EXP,65-74,to_inst,92.72151899,North,direct,0,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,156500,4.25,1.2933,1437.5,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4020.0,EXP,722,CIB,45-54,to_inst,87.92134831,North,direct,0,31.0
cf,Male,nopre,type1,p3,l1,nopc,386500,4.375,0.9031,4618.75,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4740.0,CRIF,680,EXP,55-64,to_inst,76.08267717,south,direct,0,49.0
ncf,Sex Not Available,nopre,type3,p3,l1,nopc,236500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,4320.0,EQUI,610,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p2,l1,nopc,276500,4.75,0.7333,3079.69,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,1U,8640.0,CRIF,560,CIB,25-34,not_inst,75.13586957,North,direct,0,48.0
cf,Male,nopre,type1,p3,l1,nopc,486500,3.0,-0.021,1870.09,180.0,not_neg,not_int,not_lpsm,1358000.0,sb,pr,home,1U,19500.0,EXP,770,CIB,45-54,not_inst,35.82474227,North,direct,0,36.0
cf,Female,nopre,type1,p3,l1,nopc,206500,3.5,0.236,2795.0,120.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5940.0,CIB,899,EXP,55-64,to_inst,54.62962963,North,direct,0,38.0
cf,Joint,nopre,type1,p1,l1,nopc,166500,5.375,1.2771,1150.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3960.0,CIB,595,EXP,55-64,to_inst,62.12686567,North,direct,0,34.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,246500,3.99,0.8851,3359.63,240.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1U,6480.0,CIB,787,CIB,65-74,to_inst,46.68560606,south,direct,0,26.0
cf,Joint,nopre,type1,p3,l1,nopc,226500,3.625,0.8261,5531.25,180.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,12120.0,CRIF,500,EXP,35-44,to_inst,76.00671141,North,direct,0,35.0
cf,Male,pre,type1,p1,l1,nopc,206500,4.0,0.4744,12.03,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4320.0,EXP,825,CIB,25-34,not_inst,94.72477064,North,direct,0,36.0
cf,Male,nopre,type1,p1,l1,nopc,486500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,558000.0,sb,pr,home,1U,8580.0,CIB,882,CIB,35-44,not_inst,87.18637993,North,direct,1,61.0
cf,Joint,nopre,type1,p1,l1,nopc,406500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,pr,home,1U,5940.0,CIB,508,EXP,<25,to_inst,80.01968504,south,direct,1,44.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,416500,4.375,0.8297,11415.63,360.0,not_neg,not_int,not_lpsm,558000.0,sb,ir,home,1U,8580.0,EXP,831,EXP,55-64,to_inst,74.64157706,south,direct,0,46.0
cf,Male,nopre,type1,p1,l1,nopc,406500,4.125,0.765,1195.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,7140.0,CRIF,511,CIB,55-64,not_inst,94.97663551,south,direct,0,37.0
cf,Male,nopre,type1,p3,l1,nopc,206500,4.125,0.6153,5375.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4200.0,CIB,745,CIB,35-44,to_inst,74.28057554,south,direct,0,40.0
cf,Sex Not Available,nopre,type3,p1,l1,nopc,266500,3.375,-0.0403,622.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4020.0,CRIF,625,CIB,35-44,to_inst,95.86330935,south,direct,0,40.0
cf,Male,nopre,type1,p4,l1,nopc,346500,3.75,0.3522,9116.0,360.0,neg_amm,int_only,not_lpsm,438000.0,sb,pr,home,1U,8100.0,EXP,778,CIB,35-44,to_inst,79.10958904,south,direct,0,30.0
cf,Joint,nopre,type1,p4,l1,nopc,206500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,2640.0,EXP,733,EXP,65-74,to_inst,54.62962963,North,direct,1,35.0
cf,Male,nopre,type3,p1,l1,nopc,236500,4.5,0.3845,2563.11,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,8040.0,CIB,772,CIB,35-44,to_inst,103.7280702,North,direct,0,40.0
cf,Sex Not Available,nopre,type1,p3,l2,nopc,266500,4.5,0.4633,2585.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,2520.0,CRIF,878,EXP,55-64,to_inst,58.18777293,south,direct,0,49.0
cf,Joint,nopre,type3,p4,l1,nopc,366500,2.99,-0.7778,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7301.624987741493,CRIF,604,EXP,65-74,to_inst,94.45876289,North,direct,0,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,406500,4.375,0.4031,1750.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,21180.0,CIB,524,EXP,55-64,to_inst,48.50835322,North,direct,0,6.0
cf,Joint,nopre,type1,p4,l1,nopc,506500,3.5,-0.0353,0.0,180.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,9480.0,CRIF,648,EXP,35-44,not_inst,35.97301136,south,direct,0,49.0
cf,Joint,nopre,type1,p4,l1,nopc,446500,3.75,0.1616,4661.48,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,14520.0,EXP,594,EXP,25-34,not_inst,91.49590164,North,direct,0,20.0
cf,Joint,nopre,type1,p1,l1,nopc,326500,4.125,0.1758,1916.5,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6360.0,CIB,735,EXP,35-44,to_inst,59.58029197,south,direct,0,40.0
cf,Male,nopre,type1,p1,l1,nopc,356500,3.99,0.6918,4807.75,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7260.0,CIB,579,CIB,25-34,to_inst,94.31216931,North,direct,0,24.0
cf,Joint,pre,type3,p3,l1,nopc,176500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4320.0,CRIF,829,EXP,55-64,to_inst,89.14141414,North,direct,1,42.0
cf,Female,nopre,type3,p4,l1,nopc,336500,3.625,-0.0325,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7301.624987741493,CIB,894,CIB,35-44,not_inst,91.44021739,south,direct,0,37.05157872662454
cf,Female,nopre,type1,p2,l1,nopc,486500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,7320.0,EQUI,571,EXP,65-74,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p3,l1,nopc,96500,4.5,1.2668,2926.25,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1560.0,CIB,680,CIB,65-74,to_inst,57.44047619,North,direct,0,37.0
ncf,Female,nopre,type1,p3,l1,nopc,436500,4.5,0.5388,8600.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7440.0,CRIF,659,CIB,35-44,not_inst,70.63106796,North,direct,0,43.0
cf,Joint,nopre,type1,p4,l1,nopc,326500,3.5,-0.0552,3409.544460592627,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4560.0,CIB,872,EXP,25-34,not_inst,80.0245098,North,direct,0,39.0
cf,Female,nopre,type1,p3,l1,nopc,276500,4.625,0.744,0.0,180.0,not_neg,not_int,not_lpsm,678000.0,sb,ir,home,1U,5640.0,CIB,884,CIB,55-64,not_inst,40.78171091,North,direct,0,45.0
cf,Male,nopre,type1,p3,l1,nopc,326500,4.5,0.1807,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1U,5820.0,CRIF,864,CIB,35-44,not_inst,50.38580247,south,direct,0,43.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,426500,3.5,-0.118,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7301.624987741493,EXP,649,EXP,>74,to_inst,87.39754098,south,direct,0,37.05157872662454
cf,Female,pre,type1,p1,l1,nopc,326500,4.56,0.5386,900.0,360.0,not_neg,int_only,not_lpsm,348000.0,sb,pr,home,1U,6240.0,CIB,759,CIB,55-64,to_inst,93.82183908,North,direct,0,49.0
cf,Joint,nopre,type1,p1,l2,nopc,646500,4.625,0.417,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,9540.0,EXP,793,EXP,25-34,not_inst,92.6217765,south,direct,0,36.0
cf,Male,nopre,type1,p3,l1,nopc,156500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,208000.0,sb,sr,home,1U,5940.0,EXP,541,CIB,45-54,to_inst,75.24038462,south,direct,1,44.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,306500,3.75,0.07,6206.25,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6060.0,CRIF,806,EXP,65-74,to_inst,69.97716895,south,direct,0,29.0
cf,Joint,nopre,type1,p2,l2,nopc,356500,4.056273024512094,0.36641514612813764,3409.544460592627,300.0,neg_amm,not_int,not_lpsm,978000.0,sb,pr,home,1U,5100.0,EXP,776,EXP,>74,to_inst,36.45194274,south,direct,1,25.0
cf,Female,nopre,type1,p3,l1,nopc,186500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,5700.0,EQUI,539,EXP,45-54,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type3,p3,l1,nopc,476500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,9060.0,EXP,833,EXP,65-74,to_inst,111.3317757,south,direct,1,41.0
ncf,Male,pre,type1,p3,l1,nopc,216500,3.875,0.7289,5966.9,240.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,9720.0,EXP,749,CIB,55-64,to_inst,57.27513228,North,direct,0,35.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,86500,3.99,1.0325,1529.69,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2220.0,CIB,690,CIB,65-74,to_inst,98.29545455,south,direct,0,25.0
cf,Male,nopre,type1,p3,l1,nopc,106500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3300.0,CRIF,585,CIB,65-74,to_inst,90.25423729,North,direct,1,24.0
cf,Joint,nopre,type1,p1,l1,nopc,626500,3.75,0.0916,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,7980.0,CRIF,673,EXP,>74,not_inst,89.75644699,North,direct,0,45.0
cf,Male,nopre,type1,p3,l1,nopc,276500,3.25,-0.3024,4355.0,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,6300.0,CIB,520,EXP,55-64,to_inst,24.51241135,North,direct,0,37.0
cf,Male,nopre,type1,p3,l1,nopc,246500,3.875,1.0231,6160.0,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,10200.0,CRIF,641,CIB,55-64,to_inst,61.93467337,south,direct,0,27.0
cf,Joint,nopre,type1,p3,l1,nopc,156500,3.625,0.8168,4370.0,180.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4440.0,CIB,686,EXP,45-54,to_inst,49.21383648,North,direct,0,44.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,126500,3.5,-0.1311,1382.8,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,7301.624987741493,EXP,833,EXP,>74,to_inst,91.66666667,south,direct,0,37.05157872662454
cf,Male,nopre,type1,p3,l1,nopc,236500,4.625,0.9582,344.56,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4260.0,CIB,707,CIB,25-34,not_inst,79.36241611,south,direct,0,41.0
cf,Joint,nopre,type1,p1,l1,nopc,586500,4.25,0.2678,121.85,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7380.0,EXP,596,EXP,35-44,not_inst,89.1337386,North,direct,0,39.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,266500,4.625,1.1188,5912.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,7200.0,EXP,658,CIB,55-64,to_inst,76.58045977,south,direct,0,36.0
cf,Male,nopre,type1,p4,l1,nopc,166500,4.125,0.7716,5466.6,276.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3900.0,CIB,799,CIB,45-54,to_inst,84.09090909,North,direct,0,46.0
cf,Female,nopre,type1,p4,l1,nopc,406500,3.875,-0.3107,5242.5,360.0,not_neg,int_only,not_lpsm,588000.0,sb,pr,home,1U,10020.0,EXP,744,CIB,45-54,to_inst,69.13265306,south,direct,0,21.0
cf,Female,nopre,type1,p4,l1,nopc,326500,3.875,0.3819,5466.68,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4500.0,CIB,674,CIB,55-64,to_inst,58.5125448,North,direct,0,31.0
ncf,Joint,nopre,type3,p1,l1,nopc,686500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,529023.0658963555,sb,pr,home,1U,12180.0,EQUI,606,EXP,45-54,to_inst,70.53786977721364,central,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,96500,4.75,1.196,2603.17,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3360.0,CRIF,610,CIB,25-34,to_inst,65.2027027,south,direct,0,28.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,366500,4.125,-0.196,343.7,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4380.0,CRIF,755,EXP,65-74,not_inst,70.75289575,south,direct,0,50.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,276500,4.5,0.9569,2290.63,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4980.0,CIB,509,EXP,55-64,to_inst,73.14814815,south,direct,0,22.0
cf,Joint,nopre,type1,p4,l1,nopc,386500,3.75,0.006,457.9,360.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1U,6840.0,EXP,782,EXP,45-54,not_inst,73.20075758,central,direct,0,23.0
cf,Female,pre,type1,p1,l1,nopc,236500,4.99,0.9107,2596.95,360.0,not_neg,not_int,not_lpsm,298000.0,sb,sr,home,1U,11100.0,EXP,591,CIB,45-54,to_inst,79.36241611,North,direct,0,31.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,216500,4.375,0.2315,1750.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7620.0,EXP,506,CIB,25-34,to_inst,77.87769784,south,direct,0,33.0
cf,Male,nopre,type1,p1,l1,nopc,236500,3.99,1.34,7650.63,240.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,6060.0,CIB,557,CIB,25-34,to_inst,95.36290323,North,direct,0,44.0
cf,Joint,nopre,type1,p4,l1,nopc,646500,3.99,0.2857,0.0,360.0,not_neg,not_int,not_lpsm,1198000.0,sb,pr,home,1U,22620.0,CRIF,503,EXP,55-64,not_inst,53.96494157,North,direct,0,8.0
cf,Joint,nopre,type1,p3,l1,nopc,346500,3.99,0.5917,9096.88,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,4320.0,CIB,654,EXP,>74,to_inst,74.03846154,North,direct,0,44.0
ncf,Joint,nopre,type1,p1,l1,nopc,556500,4.25,0.1172,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,11700.0,EXP,612,EXP,35-44,not_inst,79.7277937,south,direct,0,45.0
cf,Joint,nopre,type3,p1,l1,nopc,606500,3.25,-0.4639,1493.7,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,8520.0,EXP,861,EXP,35-44,not_inst,81.0828877,North,direct,0,60.0
cf,Male,nopre,type1,p4,l1,nopc,556500,4.0,0.1255,3409.544460592627,360.0,not_neg,not_int,not_lpsm,928000.0,sb,sr,home,1U,7200.0,EXP,729,CIB,45-54,not_inst,59.96767241,south,direct,0,43.0
cf,Female,nopre,type1,p2,l1,nopc,106500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,CRIF,623,CIB,45-54,to_inst,56.64893617,North,direct,1,30.0
cf,Joint,nopre,type1,p4,l1,nopc,306500,2.875,-0.1481,6196.5,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5640.0,CIB,797,EXP,55-64,to_inst,73.32535885,North,direct,0,49.0
cf,Sex Not Available,nopre,type1,p2,l1,nopc,306500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,2640.0,EQUI,657,EXP,65-74,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,146500,3.99,0.5785,2718.5,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,2340.0,EXP,591,CIB,55-64,to_inst,67.20183486,North,direct,0,53.0
cf,Joint,nopre,type1,p4,l1,nopc,486500,3.75,-0.0368,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,9600.0,CIB,552,EXP,35-44,not_inst,82.73809524,North,direct,0,28.0
cf,Male,nopre,type1,p4,l1,nopc,226500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,248000.0,sb,pr,home,1U,1380.0,EXP,845,CIB,25-34,not_inst,91.33064516,North,direct,1,27.0
cf,Male,pre,type1,p4,l1,nopc,166500,4.056273024512094,0.36641514612813764,3409.544460592627,168.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4020.0,CIB,724,CIB,55-64,to_inst,69.95798319,North,direct,1,27.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,436500,3.375,-0.0325,6094.38,180.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,7320.0,CIB,804,EXP,55-64,to_inst,76.84859155,south,direct,0,49.0
cf,Joint,nopre,type1,p4,l1,nopc,576500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,1358000.0,sb,pr,home,1U,7320.0,CRIF,678,EXP,55-64,not_inst,42.45213549,North,direct,1,53.0
cf,Joint,nopre,type3,p4,l1,nopc,146500,3.75,0.1028,0.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,7301.624987741493,EXP,830,EXP,65-74,to_inst,92.72151899,North,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p4,l1,nopc,206500,3.125,0.3672,4935.5,156.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,7500.0,CRIF,632,CIB,65-74,to_inst,69.29530201,south,direct,0,47.0
cf,Joint,nopre,type1,p1,l1,nopc,446500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7200.0,CIB,568,EXP,45-54,not_inst,80.01792115,North,direct,1,20.0
cf,Male,pre,type1,p1,l1,nopc,206500,4.25,-0.1677,0.0,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,3180.0,EXP,892,CIB,45-54,to_inst,74.28057554,North,direct,0,39.0
cf,Joint,nopre,type1,p1,l1,nopc,416500,4.5,0.116,2290.0,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,6420.0,CIB,896,EXP,35-44,not_inst,78.88257576,North,direct,0,40.0
cf,Joint,nopre,type1,p4,l1,nopc,416500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,7860.0,EQUI,661,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p1,l1,nopc,566500,3.25,-0.0778,10000.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5700.0,CIB,834,CIB,45-54,not_inst,88.79310345,North,direct,0,45.0
cf,Female,nopre,type1,p3,l1,nopc,276500,4.99,0.9949,2532.5,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5520.0,CIB,579,CIB,55-64,to_inst,69.47236181,North,direct,0,39.0
cf,Joint,nopre,type1,p3,l1,nopc,686500,4.99,1.4815,18068.75,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,13200.0,EXP,568,EXP,35-44,to_inst,75.60572687,south,direct,0,44.0
